TradeID,Trade_Time,AccountID,Trader,Stock_Name,Stock_Ticker,Side,Quantity,Price
T02289,2026-01-06 12:42,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1408,46.09
T02290,2026-01-06 12:42,acc0001,TRD1,Apple,AAPL,SELL,937,192.15
T02291,2026-01-06 12:42,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,2579,46.09
T02292,2026-01-06 12:43,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,6015,32.43
T02293,2026-01-06 12:43,acc0010,TRD5,Nano Dimension,NNDM,BUY,20984,2.23
T02294,2026-01-06 12:43,acc0014,TRD4,Plug Power,PLUG,SELL,3847,2.7
T02295,2026-01-06 12:43,acc0020,TRD4,Canadian Pacific Kansas City,CP,BUY,612,89.85
T02296,2026-01-06 12:43,acc0002,TRD10,iShares Core S&P/TSX Capped Composite Index ETF,XIC,SELL,1084,30.85
T02297,2026-01-06 12:43,acc0014,TRD2,Plug Power,PLUG,SELL,8743,2.7
T02298,2026-01-06 12:44,acc0008,TRD7,Palantir,PLTR,SELL,2308,18.26
T02299,2026-01-06 12:44,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,178,185.31
T02300,2026-01-06 12:44,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,5552,67.12
T02301,2026-01-06 12:44,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,455,185.48
T02302,2026-01-06 12:44,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,815,185.39
T02303,2026-01-06 12:44,acc0012,TRD2,Royal Bank of Canada,RY,SELL,476,132.65
T02304,2026-01-06 12:44,acc0004,TRD4,TELUS,T,SELL,9075,23.47
T02305,2026-01-06 12:44,acc0008,TRD8,Palantir,PLTR,SELL,2571,18.28
T02306,2026-01-06 12:44,acc0019,TRD3,Olema Pharmaceuticals,OLMA,SELL,14916,15.66
T02307,2026-01-06 12:44,acc0008,TRD8,Palantir,PLTR,SELL,1259,18.33
T02308,2026-01-06 12:44,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,4940,67.06
T02309,2026-01-06 12:44,acc0018,TRD2,Exxon Mobil,XOM,SELL,460,109.78
T02310,2026-01-06 12:45,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,3174,32.42
T02311,2026-01-06 12:45,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1256,132.83
T02312,2026-01-06 12:45,acc0004,TRD4,TELUS,T,SELL,6199,23.44
T02313,2026-01-06 12:45,acc0012,TRD2,Royal Bank of Canada,RY,SELL,456,132.8
T02314,2026-01-06 12:45,acc0020,TRD10,Canadian Pacific Kansas City,CP,BUY,289,90.34
T02315,2026-01-06 12:45,acc0018,TRD1,Exxon Mobil,XOM,SELL,684,109.79
T02316,2026-01-06 12:45,acc0017,TRD1,Bank of Montreal,BMO,BUY,1217,117.44
T02317,2026-01-06 12:45,acc0009,TRD10,Canopy Growth,CGC,SELL,10719,7.35
T02318,2026-01-06 12:45,acc0001,TRD1,Apple,AAPL,SELL,4450,192.27
T02319,2026-01-06 12:45,acc0019,TRD3,Home Depot,HD,SELL,476,371.94
T02320,2026-01-06 12:45,acc0019,TRD10,Home Depot,HD,SELL,269,372.47
T02321,2026-01-06 12:45,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1025,132.88
T02322,2026-01-06 12:46,acc0018,TRD2,Exxon Mobil,XOM,BUY,393,109.23
T02323,2026-01-06 12:46,acc0014,TRD2,Shopify,SHOP,SELL,930,105.14
T02324,2026-01-06 12:46,acc0014,TRD7,Plug Power,PLUG,SELL,1574,2.65
T02325,2026-01-06 12:46,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,988,90.42
T02326,2026-01-06 12:46,acc0003,TRD3,Constellation Energy,CEG,SELL,1096,141.36
T02327,2026-01-06 12:46,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,4905,67.01
T02328,2026-01-06 12:46,acc0012,TRD2,Royal Bank of Canada,RY,SELL,430,132.49
T02329,2026-01-06 12:46,acc0007,TRD9,Suncor Energy,SU,SELL,699,39.98
T02330,2026-01-06 12:46,acc0002,TRD2,Canadian Natural Resources,CNQ,SELL,14391,78.69
T02331,2026-01-06 12:46,acc0002,TRD2,Canadian Natural Resources,CNQ,SELL,2063,78.55
T02332,2026-01-06 12:46,acc0005,TRD5,Tesla,TSLA,BUY,241,230.25
T02333,2026-01-06 12:46,acc0007,TRD9,Enbridge,ENB,SELL,6767,48.5
T02334,2026-01-06 12:47,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,3996,45.64
T02335,2026-01-06 12:47,acc0012,TRD2,Royal Bank of Canada,RY,SELL,311,132.93
T02336,2026-01-06 12:47,acc0011,TRD1,Microsoft,MSFT,BUY,523,412.86
T02337,2026-01-06 12:47,acc0011,TRD1,Microsoft,MSFT,SELL,509,412.47
T02338,2026-01-06 12:47,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,6724,30.72
T02339,2026-01-06 12:48,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,323,142.99
T02340,2026-01-06 12:48,acc0018,TRD2,Exxon Mobil,XOM,SELL,201,108.86
T02341,2026-01-06 12:48,acc0020,TRD4,Warner Bros. Discovery,WBD,SELL,4791,11.43
T02342,2026-01-06 12:48,acc0003,TRD3,BlackBerry,BB,SELL,9967,4.92
T02343,2026-01-06 12:48,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,3244,66.97
T02344,2026-01-06 12:48,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,234,143.16
T02345,2026-01-06 12:48,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,30715,30.73
T02346,2026-01-06 12:48,acc0001,TRD1,Apple,AAPL,SELL,1128,192.71
T02347,2026-01-06 12:49,acc0006,TRD5,TC Energy,TRP,SELL,4512,38.53
T02348,2026-01-06 12:49,acc0004,TRD4,TELUS,T,SELL,6776,23.4
T02349,2026-01-06 12:49,acc0004,TRD4,JPMorgan Chase,JPM,SELL,780,180.73
T02350,2026-01-06 12:49,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,2850,67.07
T02351,2026-01-06 12:49,acc0018,TRD1,Exxon Mobil,XOM,BUY,1063,108.74
T02352,2026-01-06 12:49,acc0016,TRD1,NVIDIA,NVDA,SELL,539,615.52
T02353,2026-01-06 12:50,acc0012,TRD1,Amazon,AMZN,SELL,731,166.54
T02354,2026-01-06 12:50,acc0007,TRD8,Enbridge,ENB,SELL,699,48.26
T02355,2026-01-06 12:50,acc0019,TRD3,Home Depot,HD,SELL,1586,370.32
T02356,2026-01-06 12:50,acc0003,TRD3,BlackBerry,BB,SELL,9967,4.96
T02357,2026-01-06 12:50,acc0014,TRD2,Shopify,SHOP,SELL,964,104.88
T02358,2026-01-06 12:50,acc0003,TRD3,Constellation Energy,CEG,BUY,857,140.84
T02359,2026-01-06 12:51,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,6776,32.43
T02360,2026-01-06 12:51,acc0018,TRD1,Exxon Mobil,XOM,SELL,685,109.28
T02361,2026-01-06 12:51,acc0012,TRD1,Amazon,AMZN,SELL,476,166.74
T02362,2026-01-06 12:51,acc0012,TRD1,Amazon,AMZN,BUY,553,166.86
T02363,2026-01-06 12:51,acc0018,TRD1,Exxon Mobil,XOM,SELL,754,109.26
T02364,2026-01-06 12:51,acc0017,TRD1,Google,GOOG,SELL,4468,153.13
T02365,2026-01-06 12:51,acc0006,TRD6,B2Gold,BTO,SELL,20284,3.77
T02366,2026-01-06 12:51,acc0006,TRD5,B2Gold,BTO,SELL,10492,3.77
T02367,2026-01-06 12:51,acc0020,TRD2,Warner Bros. Discovery,WBD,SELL,16577,11.54
T02368,2026-01-06 12:51,acc0003,TRD3,Constellation Energy,CEG,SELL,6288,141.39
T02369,2026-01-06 12:51,acc0012,TRD1,Costco,COST,SELL,231,660.2
T02370,2026-01-06 12:52,acc0016,TRD1,NVIDIA,NVDA,SELL,283,616.95
T02371,2026-01-06 12:52,acc0003,TRD3,Constellation Energy,CEG,SELL,901,141.81
T02372,2026-01-06 12:52,acc0011,TRD1,Microsoft,MSFT,SELL,540,415.4
T02373,2026-01-06 12:52,acc0011,TRD10,Microsoft,MSFT,SELL,38,415.27
T02374,2026-01-06 12:52,acc0011,TRD1,Microsoft,MSFT,SELL,378,415.54
T02375,2026-01-06 12:52,acc0011,TRD10,Microsoft,MSFT,SELL,28,415.44
T02376,2026-01-06 12:52,acc0011,TRD1,Microsoft,MSFT,SELL,369,415.55
T02377,2026-01-06 12:52,acc0011,TRD1,Microsoft,MSFT,SELL,439,415.22
T02378,2026-01-06 12:52,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,2352,45.53
T02379,2026-01-06 12:52,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,953,45.59
T02380,2026-01-06 12:52,acc0003,TRD3,BlackBerry,BB,SELL,197947,4.95
T02381,2026-01-06 12:52,acc0011,TRD1,Microsoft,MSFT,SELL,414,415.17
T02382,2026-01-06 12:52,acc0017,TRD1,Google,GOOG,SELL,843,153.46
T02383,2026-01-06 12:53,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,609,185.33
T02384,2026-01-06 12:53,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,691,91.49
T02385,2026-01-06 12:53,acc0001,TRD1,Apple,AAPL,SELL,1430,193.28
T02386,2026-01-06 12:53,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1430,132.78
T02387,2026-01-06 12:53,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,726,91.59
T02388,2026-01-06 12:53,acc0005,TRD5,Tesla,TSLA,SELL,458,233.17
T02389,2026-01-06 12:53,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,390,474.09
T02390,2026-01-06 12:53,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1126,132.87
T02391,2026-01-06 12:53,acc0018,TRD1,Exxon Mobil,XOM,SELL,498,109.95
T02392,2026-01-06 12:53,acc0004,TRD4,JPMorgan Chase,JPM,SELL,1997,181.18
T02393,2026-01-06 12:53,acc0005,TRD6,Tesla,TSLA,BUY,7083,232.96
T02394,2026-01-06 12:53,acc0008,TRD8,Palantir,PLTR,SELL,1259,17.91
T02395,2026-01-06 12:53,acc0008,TRD10,Palantir,PLTR,SELL,4442,18.07
T02396,2026-01-06 12:53,acc0018,TRD2,Exxon Mobil,XOM,SELL,1768,109.92
T02397,2026-01-06 12:54,acc0016,TRD1,NVIDIA,NVDA,SELL,231,616.23
T02398,2026-01-06 12:54,acc0020,TRD4,Warner Bros. Discovery,WBD,SELL,10055,11.53
T02399,2026-01-06 12:54,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,240,474.7
T02400,2026-01-06 12:54,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,220,474.81
T02401,2026-01-06 12:54,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,330,474.95
T02402,2026-01-06 12:54,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,182,474.78
T02403,2026-01-06 12:54,acc0011,TRD1,Microsoft,MSFT,SELL,240,414.46
T02404,2026-01-06 12:54,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,414,474.61
T02405,2026-01-06 12:54,acc0003,TRD10,Constellation Energy,CEG,SELL,444,141.85
T02406,2026-01-06 12:54,acc0001,TRD1,Apple,AAPL,SELL,964,193.16
T02407,2026-01-06 12:54,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,589,474.54
T02408,2026-01-06 12:55,acc0004,TRD4,TELUS,T,BUY,87235,23.4
T02409,2026-01-06 12:55,acc0018,TRD1,Exxon Mobil,XOM,SELL,509,110.17
T02410,2026-01-06 12:55,acc0017,TRD1,Google,GOOG,SELL,1187,153.25
T02411,2026-01-06 12:55,acc0006,TRD6,TC Energy,TRP,SELL,2020,38.82
T02412,2026-01-06 12:55,acc0009,TRD7,Tilray Brands,TLRY,BUY,6995,2.34
T02413,2026-01-06 12:55,acc0006,TRD5,TC Energy,TRP,SELL,1792,38.77
T02414,2026-01-06 12:55,acc0012,TRD2,Royal Bank of Canada,RY,SELL,435,133.1
T02415,2026-01-06 12:55,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,635,185.34
T02416,2026-01-06 12:56,acc0017,TRD1,Google,GOOG,SELL,874,153.21
T02417,2026-01-06 12:56,acc0003,TRD3,Constellation Energy,CEG,SELL,633,141.34
T02418,2026-01-06 12:56,acc0017,TRD1,Google,GOOG,SELL,1728,153.45
T02419,2026-01-06 12:56,acc0012,TRD2,Costco,COST,SELL,89,662.36
T02420,2026-01-06 12:56,acc0006,TRD6,TC Energy,TRP,SELL,4144,38.86
T02421,2026-01-06 12:56,acc0018,TRD1,Exxon Mobil,XOM,SELL,727,110.06
T02422,2026-01-06 12:56,acc0002,TRD10,Canadian Natural Resources,CNQ,BUY,385,77.71
T02423,2026-01-06 12:56,acc0014,TRD4,Kraft Heinz,KHC,BUY,621,33.25
T02424,2026-01-06 12:57,acc0018,TRD1,Exxon Mobil,XOM,SELL,796,110.59
T02425,2026-01-06 12:57,acc0012,TRD1,Royal Bank of Canada,RY,BUY,518,133.02
T02426,2026-01-06 12:57,acc0012,TRD1,Costco,COST,SELL,159,661.67
T02427,2026-01-06 12:57,acc0016,TRD1,NVIDIA,NVDA,SELL,453,615.67
T02428,2026-01-06 12:57,acc0012,TRD2,Costco,COST,SELL,87,661.86
T02429,2026-01-06 12:57,acc0011,TRD1,Microsoft,MSFT,SELL,2397,414.87
T02430,2026-01-06 12:57,acc0020,TRD2,Canadian Pacific Kansas City,CP,BUY,4887,91.42
T02431,2026-01-06 12:57,acc0009,TRD9,Tilray Brands,TLRY,BUY,152132,2.29
T02432,2026-01-06 12:57,acc0003,TRD3,Constellation Energy,CEG,SELL,5875,141.22
T02433,2026-01-06 12:57,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1696,45.63
T02434,2026-01-06 12:57,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,554,434.07
T02435,2026-01-06 12:58,acc0017,TRD1,Bank of Montreal,BMO,SELL,2125,118.4
T02436,2026-01-06 12:58,acc0012,TRD1,Costco,COST,SELL,970,662.37
T02437,2026-01-06 12:58,acc0012,TRD2,Amazon,AMZN,SELL,247,167.03
T02438,2026-01-06 12:58,acc0018,TRD1,Exxon Mobil,XOM,SELL,644,111.05
T02439,2026-01-06 12:58,acc0017,TRD1,Bank of Montreal,BMO,SELL,1011,118.39
T02440,2026-01-06 12:58,acc0009,TRD9,Canopy Growth,CGC,BUY,95522,7.45
T02441,2026-01-06 12:58,acc0018,TRD1,Exxon Mobil,XOM,SELL,455,111.15
T02442,2026-01-06 12:58,acc0017,TRD1,Bank of Montreal,BMO,SELL,1026,118.38
T02443,2026-01-06 12:58,acc0011,TRD1,Microsoft,MSFT,SELL,446,414.17
T02444,2026-01-06 12:58,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1408,133.65
T02445,2026-01-06 12:58,acc0018,TRD2,Exxon Mobil,XOM,SELL,512,111.34
T02446,2026-01-06 12:58,acc0012,TRD2,Amazon,AMZN,SELL,269,166.96
T02447,2026-01-06 12:58,acc0017,TRD10,Google,GOOG,SELL,77,153.58
T02448,2026-01-06 12:58,acc0017,TRD1,Bank of Montreal,BMO,SELL,6127,118.36
T02449,2026-01-06 12:58,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,560,434.35
T02450,2026-01-06 12:58,acc0012,TRD2,Costco,COST,SELL,490,662.47
T02451,2026-01-06 12:59,acc0011,TRD10,Microsoft,MSFT,SELL,44,415.04
T02452,2026-01-06 12:59,acc0009,TRD9,Tilray Brands,TLRY,BUY,2623,2.28
T02453,2026-01-06 12:59,acc0017,TRD1,Google,GOOG,SELL,1053,153.56
T02454,2026-01-06 12:59,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,248,473.61
T02455,2026-01-06 12:59,acc0003,TRD3,Constellation Energy,CEG,BUY,544,141.63
T02456,2026-01-06 12:59,acc0012,TRD1,Costco,COST,SELL,86,664.63
T02457,2026-01-06 12:59,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1513,45.61
T02458,2026-01-06 12:59,acc0017,TRD1,Bank of Montreal,BMO,SELL,1219,118.58
T02459,2026-01-06 12:59,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1364,45.58
T02460,2026-01-06 12:59,acc0017,TRD1,Google,GOOG,SELL,5568,153.63
T02461,2026-01-06 12:59,acc0012,TRD1,Amazon,AMZN,SELL,2097,167.19
T02462,2026-01-06 12:59,acc0017,TRD1,Bank of Montreal,BMO,SELL,974,118.43
T02463,2026-01-06 13:00,acc0010,TRD6,Barrick Gold,GOLD,BUY,6435,18.69
T02464,2026-01-06 13:00,acc0012,TRD1,Costco,COST,SELL,813,665.72
T02465,2026-01-06 13:00,acc0018,TRD10,SPDR Gold Shares,GLD,SELL,294,185.67
T02466,2026-01-06 13:00,acc0012,TRD1,Costco,COST,SELL,119,665.97
T02467,2026-01-06 13:00,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,2693,84.29
T02468,2026-01-06 13:00,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,381,433.76
T02469,2026-01-06 13:00,acc0012,TRD2,Costco,COST,SELL,44,665.64
T02470,2026-01-06 13:00,acc0017,TRD1,Google,GOOG,SELL,1114,153.8
T02471,2026-01-06 13:00,acc0013,TRD3,Canadian National Railway,CNR,SELL,484,172.74
T02472,2026-01-06 13:00,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,269,185.79
T02473,2026-01-06 13:00,acc0018,TRD1,Exxon Mobil,XOM,SELL,3782,111.28
T02474,2026-01-06 13:00,acc0019,TRD10,Olema Pharmaceuticals,OLMA,BUY,6453,15.82
T02475,2026-01-06 13:00,acc0018,TRD2,Exxon Mobil,XOM,SELL,282,111.34
T02476,2026-01-06 13:00,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,595,185.91
T02477,2026-01-06 13:00,acc0013,TRD10,BCE,BCE,SELL,866,56.5
T02478,2026-01-06 13:00,acc0012,TRD2,Costco,COST,SELL,63,666.24
T02479,2026-01-06 13:01,acc0020,TRD4,Canadian Pacific Kansas City,CP,BUY,682,92.05
T02480,2026-01-06 13:01,acc0018,TRD2,Exxon Mobil,XOM,SELL,2263,111.7
T02481,2026-01-06 13:01,acc0018,TRD2,Exxon Mobil,XOM,SELL,175,111.77
T02482,2026-01-06 13:01,acc0018,TRD1,Exxon Mobil,XOM,SELL,549,111.56
T02483,2026-01-06 13:01,acc0012,TRD1,Costco,COST,SELL,187,666.62
T02484,2026-01-06 13:01,acc0006,TRD5,TC Energy,TRP,SELL,3663,39.27
T02485,2026-01-06 13:01,acc0005,TRD5,Tesla,TSLA,BUY,273,231.77
T02486,2026-01-06 13:01,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,713,435.23
T02487,2026-01-06 13:01,acc0018,TRD1,Exxon Mobil,XOM,SELL,1103,111.68
T02488,2026-01-06 13:01,acc0006,TRD6,TC Energy,TRP,SELL,2536,39.28
T02489,2026-01-06 13:01,acc0006,TRD5,TC Energy,TRP,SELL,3174,39.26
T02490,2026-01-06 13:01,acc0012,TRD1,Costco,COST,SELL,147,666.97
T02491,2026-01-06 13:01,acc0012,TRD1,Costco,COST,SELL,119,666.14
T02492,2026-01-06 13:01,acc0020,TRD10,Canadian Pacific Kansas City,CP,SELL,446,92.18
T02493,2026-01-06 13:01,acc0012,TRD1,Costco,COST,SELL,128,666.76
T02494,2026-01-06 13:01,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,3821,66.69
T02495,2026-01-06 13:01,acc0012,TRD1,Costco,COST,SELL,164,666.74
T02496,2026-01-06 13:02,acc0011,TRD1,Microsoft,MSFT,SELL,567,414.28
T02497,2026-01-06 13:02,acc0012,TRD1,Amazon,AMZN,SELL,644,167.5
T02498,2026-01-06 13:02,acc0012,TRD1,Royal Bank of Canada,RY,BUY,1208,133.65
T02499,2026-01-06 13:02,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,3156,66.24
T02500,2026-01-06 13:02,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,8219,32.54
T02501,2026-01-06 13:02,acc0017,TRD1,Bank of Montreal,BMO,SELL,1243,118.98
T02502,2026-01-06 13:02,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,294,436.87
T02503,2026-01-06 13:02,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,3008,84.58
T02504,2026-01-06 13:02,acc0010,TRD6,Nano Dimension,NNDM,SELL,19935,2.44
T02505,2026-01-06 13:02,acc0003,TRD3,Ford Motor,FORD,SELL,5421,13.08
T02506,2026-01-06 13:02,acc0008,TRD7,Palantir,PLTR,SELL,1434,17.72
T02507,2026-01-06 13:02,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,407,186.06
T02508,2026-01-06 13:02,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,2754,84.61
T02509,2026-01-06 13:02,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,4695,66.34
T02510,2026-01-06 13:03,acc0010,TRD6,Nano Dimension,NNDM,SELL,33049,2.45
T02511,2026-01-06 13:03,acc0012,TRD2,Amazon,AMZN,SELL,376,167.88
T02512,2026-01-06 13:03,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,110,186.47
T02513,2026-01-06 13:03,acc0010,TRD6,Nano Dimension,NNDM,SELL,18011,2.45
T02514,2026-01-06 13:03,acc0012,TRD1,Costco,COST,SELL,205,660.22
T02515,2026-01-06 13:03,acc0020,TRD4,Canadian Pacific Kansas City,CP,BUY,796,92.36
T02516,2026-01-06 13:03,acc0010,TRD5,Nano Dimension,NNDM,SELL,26055,2.44
T02517,2026-01-06 13:03,acc0010,TRD6,Nano Dimension,NNDM,SELL,25880,2.45
T02518,2026-01-06 13:03,acc0012,TRD1,Amazon,AMZN,SELL,360,167.85
T02519,2026-01-06 13:03,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,2597,45.01
T02520,2026-01-06 13:03,acc0012,TRD2,Amazon,AMZN,SELL,684,167.87
T02521,2026-01-06 13:03,acc0012,TRD2,Amazon,AMZN,SELL,1357,167.87
T02522,2026-01-06 13:03,acc0017,TRD1,Google,GOOG,SELL,1042,154.44
T02523,2026-01-06 13:03,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,1652,84.54
T02524,2026-01-06 13:03,acc0020,TRD2,Canadian Pacific Kansas City,CP,SELL,1967,92.37
T02525,2026-01-06 13:03,acc0014,TRD2,Shopify,SHOP,BUY,467,104.73
T02526,2026-01-06 13:03,acc0011,TRD1,Microsoft,MSFT,BUY,163,413.17
T02527,2026-01-06 13:04,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,439,186.81
T02528,2026-01-06 13:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,1740,84.63
T02529,2026-01-06 13:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,1626,84.65
T02530,2026-01-06 13:04,acc0020,TRD2,Canadian Pacific Kansas City,CP,SELL,2710,92.51
T02531,2026-01-06 13:04,acc0020,TRD2,Canadian Pacific Kansas City,CP,SELL,2702,92.41
T02532,2026-01-06 13:04,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,656,186.81
T02533,2026-01-06 13:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,3733,84.69
T02534,2026-01-06 13:04,acc0012,TRD1,Amazon,AMZN,SELL,530,167.98
T02535,2026-01-06 13:04,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,3480,66.11
T02536,2026-01-06 13:04,acc0002,TRD10,Toronto-Dominion Bank,TD,SELL,358,84.68
T02537,2026-01-06 13:04,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,979,92.37
T02538,2026-01-06 13:04,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,691,92.42
T02539,2026-01-06 13:04,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,866,92.39
T02540,2026-01-06 13:04,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,283,470.98
T02541,2026-01-06 13:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,2142,84.62
T02542,2026-01-06 13:04,acc0012,TRD1,Royal Bank of Canada,RY,BUY,642,133.19
T02543,2026-01-06 13:04,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,12791,32.44
T02544,2026-01-06 13:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,9740,84.65
T02545,2026-01-06 13:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,9110,84.65
T02546,2026-01-06 13:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,13639,84.66
T02547,2026-01-06 13:05,acc0004,TRD4,TELUS,T,SELL,6732,23.25
T02548,2026-01-06 13:05,acc0018,TRD1,Exxon Mobil,XOM,SELL,663,111.8
T02549,2026-01-06 13:05,acc0014,TRD4,Shopify,SHOP,BUY,220,104.95
T02550,2026-01-06 13:05,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,2964,84.52
T02551,2026-01-06 13:05,acc0018,TRD2,Exxon Mobil,XOM,SELL,449,111.72
T02552,2026-01-06 13:05,acc0019,TRD3,Home Depot,HD,SELL,1472,369.25
T02553,2026-01-06 13:05,acc0012,TRD2,Amazon,AMZN,SELL,156,167.85
T02554,2026-01-06 13:05,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2605,66.76
T02555,2026-01-06 13:06,acc0018,TRD1,Exxon Mobil,XOM,SELL,1357,111.77
T02556,2026-01-06 13:06,acc0014,TRD4,Kraft Heinz,KHC,SELL,1172,33.24
T02557,2026-01-06 13:06,acc0012,TRD1,Royal Bank of Canada,RY,SELL,862,133.53
T02558,2026-01-06 13:06,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,593,438.11
T02559,2026-01-06 13:06,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,456,437.1
T02560,2026-01-06 13:06,acc0012,TRD1,Royal Bank of Canada,RY,SELL,3947,133.62
T02561,2026-01-06 13:06,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,6024,32.44
T02562,2026-01-06 13:07,acc0020,TRD4,Canadian Pacific Kansas City,CP,SELL,1277,91.75
T02563,2026-01-06 13:07,acc0001,TRD1,Apple,AAPL,SELL,748,192
T02564,2026-01-06 13:07,acc0006,TRD6,TC Energy,TRP,SELL,3139,40.21
T02565,2026-01-06 13:07,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,2474,66.8
T02566,2026-01-06 13:08,acc0004,TRD4,Air Canada,AC,SELL,8901,18.24
T02567,2026-01-06 13:08,acc0004,TRD4,TELUS,T,SELL,5290,23.22
T02568,2026-01-06 13:08,acc0014,TRD4,Kraft Heinz,KHC,BUY,551,33.36
T02569,2026-01-06 13:08,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,238,437.15
T02570,2026-01-06 13:08,acc0003,TRD3,Constellation Energy,CEG,SELL,782,141.77
T02571,2026-01-06 13:09,acc0011,TRD1,Microsoft,MSFT,SELL,539,412.82
T02572,2026-01-06 13:09,acc0013,TRD3,BCE,BCE,BUY,3008,56.36
T02573,2026-01-06 13:09,acc0012,TRD10,Royal Bank of Canada,RY,BUY,52,133.36
T02574,2026-01-06 13:09,acc0004,TRD4,TELUS,T,SELL,11209,23.17
T02575,2026-01-06 13:09,acc0003,TRD3,BlackBerry,BB,SELL,13290,4.95
